Date,User,Capitec_Tweets
2022-12-15 10:55:51+00:00,Nuraan08844077,@DJTira @CapitecBankSA #SlamTheScam https://t.co/CA2vx6qs9s
2022-12-15 10:55:42+00:00,arnold_mateys,@PhopsTheko_ @CapitecBankSA @DJTira @DjTira
2022-12-15 10:55:39+00:00,MrBlakHimself,"@DJTira @CapitecBankSA That was long but akufani , 1gb loaded.

#SlamTheScam https://t.co/tKYcHYXzqA"
2022-12-15 10:55:38+00:00,CapitecBankSA,@sartjiebaartman 👏
2022-12-15 10:55:21+00:00,Phomolomanuel2,"@DJTira @CapitecBankSA All done👍🥳

#SlamTheScam https://t.co/b1zyDRnK6L"
2022-12-15 10:54:53+00:00,_Francinah_,"@DJTira @CapitecBankSA @DJTira I am the fearless Fraud Fighter💃🏽💃🏽💃🏽💃🏽.. Scammers don't sleep yerrr😩
#SlamTheScan @CapitecBankSA https://t.co/UvFlUpE8Pl"
2022-12-15 10:54:37+00:00,CapitecBankSA,"@NonkiSibali Hi Gordon's Sibali, how may we assist you?"
2022-12-15 10:54:04+00:00,Sxaxa_2,@DJTira @CapitecBankSA Done @DJTira @CapitecBankSA #SlamTheScam https://t.co/mI9gnor5DX
2022-12-15 10:53:15+00:00,CapitecBankSA,"@MR_ELECTRONIX Hi Malvin, would you like to DM us and provide more detail?"
2022-12-15 10:52:50+00:00,sthibo61056728,"@CapitecBankSA #SlamTheScam 
@DJTira https://t.co/mf6aXZCq8d"
2022-12-15 10:52:41+00:00,IamBhekifa3,"@DJTira @CapitecBankSA #SlamTheScam
@CapitecBankSA https://t.co/P9Ny4surJu"
2022-12-15 10:52:17+00:00,AmaMdi27,@DJTira @CapitecBankSA #SlamTheScam  angzwaz namaScams Malume🎉🎉🎉🎉 https://t.co/lKe1Tthhng
2022-12-15 10:52:01+00:00,LennyZee_Mmenu,@DJTira @CapitecBankSA #SlamTheScam https://t.co/lTs8eyuT3Q
2022-12-15 10:51:43+00:00,Sxaxa_2,@DJTira @CapitecBankSA @DJTira @CapitecBankSA done my challenge and got 1gig of data👏 https://t.co/FIH2vuoTju
2022-12-15 10:51:34+00:00,sthibo61056728,"@DJTira #SlamTheScam 
@CapitecBankSA 
@DJTira https://t.co/FqhMQkLmxe"
2022-12-15 10:51:04+00:00,MGK_RSA,@DJTira @CapitecBankSA #SlamTheScam @CapitecBankSA https://t.co/KSA8JkNJTl
2022-12-15 10:49:56+00:00,MGK_RSA,@DJTira @CapitecBankSA #SlamTheScam @CapitecBankSA https://t.co/E9RxJ3lHK6
2022-12-15 10:49:25+00:00,Tshego908349191,"@DJTira @CapitecBankSA I completed all the challenges malume @DJTira , and  ohh wow I've learned a lot from the challenges 🤙🤙🤙 https://t.co/bgRkr2mcEa"
2022-12-15 10:49:21+00:00,Moleboh18906215,"@DJTira @CapitecBankSA Completed the challenge Malume 😁
Fingers crossed
#SlamTheScam https://t.co/5gE4ZMRxt1"
2022-12-15 10:48:30+00:00,CapitecBankSA,@Sarah23490515 We are unable to override the decision taken by the Loans department. You are welcome to do an escalation to our Client Care department on 0860102043.
2022-12-15 10:47:26+00:00,SiyaM1598,@DJTira #SlamTheScam @CapitecBankSA https://t.co/1NlZCEJmhT
2022-12-15 10:47:24+00:00,Pui_negotiator,"@DJTira @CapitecBankSA Done and dusted malune 

It was very informative and I've already share some of the tips with my friends🙏✔️ https://t.co/mWNypNOQ9p"
2022-12-15 10:46:43+00:00,iNtokazi_P,"All you have to do is COMPLETE 5 @CapitecBankSA challenges on WhatsApp and you win data! 🤩

🔗: https://t.co/9cL8YgAb5P

Remember to enter the @DJTira competition. He’ll be giving away R5000 too! 💰

#SlamTheScam https://t.co/48IpWwiPrB"
2022-12-15 10:46:25+00:00,SiyaM1598,@DJTira @CapitecBankSA #SlamTheScam @DJTira @CapitecBankSA https://t.co/SylebUxKaB
2022-12-15 10:46:10+00:00,Sefako_Boipelo,"All 5 challenges done and it was so helpful #SlamTheScam
@DJTira @CapitecBankSA 💃🏽💃🏽💃🏽💃🏽🥳 https://t.co/vVKUOMpPTy"
2022-12-15 10:46:04+00:00,MuloiwaThendo,"Challenge number 1 on #SlamTheScam with @CapitecBankSA is done and dusted. Let me move on to the next one. I'm going go to win them all.

Join in here:https://t.co/Dcxlkwdoje https://t.co/I9BM1mbwTm"
2022-12-15 10:45:28+00:00,GodfreyBz10,@DJTira @CapitecBankSA #SlameTheScam @CapitecBankSA https://t.co/3j7WH4mvMd
2022-12-15 10:44:41+00:00,ntshinye,@DJTira @CapitecBankSA Done https://t.co/Ocl9jyhoV5
2022-12-15 10:44:08+00:00,MurendeniMagaba,@DJTira @CapitecBankSA @CapitecBankSA @DJTira #SlamTheScam https://t.co/WmgifUGkwg
2022-12-15 10:43:59+00:00,CapitecBankSA,"@Sarah23490515 Hi Sarah, kindly contact the Loans department on 0860667718 to discuss the early debit. Alternatively, you can SMS your ID number to 30679 and an agent from our Collections Team will call you."
2022-12-15 10:42:38+00:00,MsMbalenhle,@DJTira @CapitecBankSA https://t.co/UFZUfLCzkX
2022-12-15 10:42:28+00:00,rose__818,"@DJTira @CapitecBankSA #SlamTheScam
I slammed it https://t.co/mRsgqUrDX6"
2022-12-15 10:41:49+00:00,_Nomalungelo_M,@DJTira @CapitecBankSA #SlamTheScam https://t.co/ZMEuLLpihq
2022-12-15 10:41:36+00:00,Fanele_Ndaba,"Guys let’s take on the #SlamTheScam Challenge ASAP so we can get to the end goal, enter @DJTira’s competition and just WIN! 😭🔥🏆

@CapitecBankSA link: https://t.co/7Zqwi3Vm4k https://t.co/q9DGI76yUP"
2022-12-15 10:40:55+00:00,LoversZandile,@DJTira @CapitecBankSA Challenge completed #SlamTheScam https://t.co/1Kt0iQRkuW
2022-12-15 10:40:41+00:00,CapitecBankSA,"@Emily211018 Hi Emily, we are sorry to learn about your negative experience. Please inbox us so we may look into the matter."
2022-12-15 10:40:31+00:00,moloko_flo,"Stand a chance to win data with @CapitecBankSA 's #SlamTheScam challenge. Join using the whatsapp link.. And it's kinda fun but very informative
https://t.co/vPpZ3VVdj0 https://t.co/m7ixjxaFO7"
2022-12-15 10:39:07+00:00,tesimah,@DJTira @CapitecBankSA https://t.co/vKUgO0QHua
2022-12-15 10:38:43+00:00,CapitecBankSA,"@Funanani__ Hi Funani, we are sorry to learn about this. We have forwarded the matter to the relevant team so they can check if the issue is on our side. We will revert back to you with feedback as soon as possible."
2022-12-15 10:37:17+00:00,KaydeemWa,"@DJTira @CapitecBankSA #SlamTheScam
Done and dusted and very interesting information and education thank you. https://t.co/JtsSQ6yovO"
2022-12-15 10:37:12+00:00,sphemkhize__,"Simply complete 5 challenges on WhatsApp with @CapitecBankSA 🗣️👌🏾 &amp; win some data 🔗: https://t.co/mhs4JU4gE8

Don’t forget to also enter @DJTira competition- there is R5000 up for grabs 🔥🥳

#SlamTheScam https://t.co/zcIPfFUnoG"
2022-12-15 10:37:01+00:00,Chax41460224,@DJTira @CapitecBankSA #SlamTheScam https://t.co/N7OonSPHjA
2022-12-15 10:36:57+00:00,Lesah_Shilabye,@DJTira @CapitecBankSA #SlamTheScam https://t.co/nbELDRm7p8
2022-12-15 10:36:55+00:00,NanaMadlala,"Don't sleep on the #SlamTheScam challenge , @CapitecBankSA has got you this December ! 🙌🏾

🔗: https://t.co/TfK2wwHisc https://t.co/C4MUqjS65M"
2022-12-15 10:36:44+00:00,Ydpg,@DJTira @CapitecBankSA #SlamTheScam https://t.co/dAtxzPS5FK
2022-12-15 10:35:54+00:00,CooksZero,@DJTira @CapitecBankSA #SlamTheScsm https://t.co/6vj4HWQyx1
2022-12-15 10:35:47+00:00,MpjdeanMichelle,@DJTira @CapitecBankSA #SlamTheScam https://t.co/1yuzejntGr
2022-12-15 10:35:11+00:00,Asina_muva2,@DJTira @CapitecBankSA That was challenging but I'm glad I learned a lot
2022-12-15 10:34:59+00:00,Smaangele,"Stand a chance to win cash prizes ans data by simply entering the #SlamTheScam challenge brought to you by @CapitecBankSA ! Click on the link below 👇🏽 and follow instructions.

https://t.co/SqDXzHDt0z https://t.co/IERRmlq50S"
2022-12-15 10:34:54+00:00,kabeloselepe17,@nenento20 @CapitecBankSA @zakhele_kunene 🤣🤣🤣🤣🤣😂
2022-12-15 10:34:06+00:00,Vivi_mashilo,@DJTira @CapitecBankSA Malome I’ve slamed the scam and I definitely learnt something new on how to protect not only my money but my friends and family’s money from fraudsters👍👍👌💃🏾🎉be ngi no R4000 ngsasele no R4000 #SlamTheScam https://t.co/NHXAOrhrhM
2022-12-15 10:33:31+00:00,MissLesegoS,"Try out @CapitecBankSA #SlamTheScam click on the link below and win! 😎🚀 

https://t.co/Ay69GT25pB https://t.co/Yo7WzmKDu8"
2022-12-15 10:33:25+00:00,SeighQueenie,"@DJTira @CapitecBankSA Wow malume what a great information from abakwa Capitec sya bonga💜
#SlamTheScam 
@CapitecBankSA https://t.co/hhRQRLjNiI"
2022-12-15 10:33:19+00:00,SeighQueenie,"@DJTira @CapitecBankSA Wow malume what a great information from abakwa Capitec sya bonga💃
#SlamTheScam 
@CapitecBankSA https://t.co/hhRQRLjNiI"
2022-12-15 10:33:08+00:00,SeighQueenie,"@DJTira @CapitecBankSA Wow malume what a great information from abakwa Capitec sya bonga💚
#SlamTheScam 
@CapitecBankSA https://t.co/hhRQRLjNiI"
2022-12-15 10:33:00+00:00,SeighQueenie,"@DJTira @CapitecBankSA Wow malume what a great information from abakwa Capitec sya bonga💛
#SlamTheScam 
@CapitecBankSA https://t.co/hhRQRLjNiI"
2022-12-15 10:32:54+00:00,SeighQueenie,"@DJTira @CapitecBankSA Wow malume what a great information from abakwa Capitec sya bonga❣️
#SlamTheScam 
@CapitecBankSA https://t.co/hhRQRLjNiI"
2022-12-15 10:32:53+00:00,Tumzaroo,@DJTira @CapitecBankSA #SlamTheScam https://t.co/YSyxid4IHi
2022-12-15 10:32:41+00:00,SeighQueenie,"@DJTira @CapitecBankSA Wow malume what a great information from abakwa Capitec sya bonga🧡
#SlamTheScam 
@CapitecBankSA https://t.co/hhRQRLjNiI"
2022-12-15 10:32:40+00:00,FRANK14S,@DJTira @CapitecBankSA Slammed all 5 questions https://t.co/x7f4YNEV8z
2022-12-15 10:32:33+00:00,SeighQueenie,"@DJTira @CapitecBankSA Wow malume what a great information from abakwa Capitec sya bonga❤️
#SlamTheScam 
@CapitecBankSA https://t.co/hhRQRLjNiI"
2022-12-15 10:32:27+00:00,SeighQueenie,"@DJTira @CapitecBankSA Wow malume what a great information from abakwa Capitec sya bonga❤️‍🩹
#SlamTheScam 
@CapitecBankSA https://t.co/hhRQRLjNiI"
2022-12-15 10:32:10+00:00,SeighQueenie,"@DJTira @CapitecBankSA Wow malume what a great information from abakwa Capitec sya bonga💙
#SlamTheScam 
@CapitecBankSA https://t.co/hhRQRLjNiI"
2022-12-15 10:32:05+00:00,RaymarnoOli,@DJTira @CapitecBankSA #SlamTheScam https://t.co/QtlhpGOPm5
2022-12-15 10:32:03+00:00,SeighQueenie,"@DJTira @CapitecBankSA Wow malume what a great information from abakwa Capitec sya bonga💯
#SlamTheScam 
@CapitecBankSA https://t.co/hhRQRLjNiI"
2022-12-15 10:31:59+00:00,phindilengwen12,@DJTira @CapitecBankSA #SlamTheScam I did my challenge https://t.co/GUuHNlUCHB
2022-12-15 10:31:50+00:00,AyandaNgo,@DJTira @CapitecBankSA #Slamthescam https://t.co/s4geXqQC68
2022-12-15 10:31:47+00:00,SeighQueenie,"@DJTira @CapitecBankSA Wow malume what a great information from abakwa Capitec sya bonga
#SlamTheScam 
@CapitecBankSA https://t.co/hhRQRLjNiI"
2022-12-15 10:31:27+00:00,Iam_Aliice,"This is a simple challenge that @CapitecBankSA has join the MoneyUp Chat on WhatsApp, finish the challenge, post the screenshot &amp; stand a chance to win data or R5000 

#SlamTheScam"
2022-12-15 10:30:16+00:00,1Shower9,"@DJTira @CapitecBankSA #SlamTheScam 
@CapitecBankSA https://t.co/6Wf9SAxXUy"
2022-12-15 10:30:05+00:00,stitchious,@baloyi_blessing @FNBSA @CapitecBankSA Uzoyithola Monday.
2022-12-15 10:29:45+00:00,RaphaelModisan1,@DJTira @CapitecBankSA #SlamTheScam #Capitec I can now spot scams better than before 😌 https://t.co/bb8i8Tz42Q
2022-12-15 10:29:30+00:00,Piet_Masemola,@CapitecBankSA #SlamTheScam @DJTira
2022-12-15 10:28:57+00:00,Piet_Masemola,@CapitecBankSA @DJTira #SlamTheScam
2022-12-15 10:28:32+00:00,Piet_Masemola,@DJTira @CapitecBankSA #SlamTheScam
2022-12-15 10:28:24+00:00,ThulaniWillem,@DJTira @CapitecBankSA I've completed all thr challenges!!#SlamTheScam  you can win data too https://t.co/x4QODDUy6z
2022-12-15 10:28:20+00:00,Babongile_Abosh,"@DJTira @CapitecBankSA This was more of than a challenge rather a lesson learnt going forward🙌🏾 i will be cautious from now on, Thank you Malume even got myself data🤗 
Definitely sharing it with my family 
#SlamTheScam https://t.co/uflr8uEeyn"
2022-12-15 10:27:50+00:00,giftngobeninyik,@DJTira @CapitecBankSA I have slamed it https://t.co/JTa4US33vS
2022-12-15 10:27:42+00:00,deogeland,"@CapitecBankSA @DJTira 
Thank you for rewarding with knowledge and data at the same time
I'm ready to #SlamTheScam this festive 💃💃 https://t.co/gQVCejtKhM"
2022-12-15 10:27:22+00:00,ApheleleJody,@DJTira @CapitecBankSA https://t.co/uguihxJoM4
2022-12-15 10:26:55+00:00,Piet_Masemola,@DJTira @CapitecBankSA #SlamTheScam https://t.co/87h7tyINMc
2022-12-15 10:26:43+00:00,Onke_Lonkokile,"@DJTira @CapitecBankSA #SlamTheScam 
Now that I've learned all red flags .
I'll never be scammed😊 https://t.co/UqsVIPBSqS"
2022-12-15 10:26:26+00:00,shaanti82,@DJTira @CapitecBankSA #SlamTheScam https://t.co/SzAQGKuFrW
2022-12-15 10:26:21+00:00,MakwelaJunior,@DJTira @CapitecBankSA #SlamTheScam https://t.co/S4ipYI01yB
2022-12-15 10:26:11+00:00,aviwe_stemele99,"@DJTira @CapitecBankSA #SlamTheScam

Done!

@aviwe_stemele99 https://t.co/WJsQZpgx1W"
2022-12-15 10:25:58+00:00,DebbyDebs17,"@DJTira @CapitecBankSA #eyeopener
#SlamnScam Challenge 
#keepsafe https://t.co/GiXipHpNJ5"
2022-12-15 10:25:40+00:00,PnNthabi,"@DJTira @CapitecBankSA Done all the slam the scam challenges. Very informative😊
#SlamTheScam @CapitecBankSA https://t.co/HWjZZdj3BL"
2022-12-15 10:24:06+00:00,lwando_Sityebi,@DJTira @CapitecBankSA https://t.co/vF5kDsxbd2
2022-12-15 10:23:46+00:00,KingBae_dj,@DJTira @CapitecBankSA #SlamTheScam https://t.co/RrXUgVTx7h
2022-12-15 10:22:44+00:00,mxo_sam,@DJTira @CapitecBankSA #SlamTheScam https://t.co/oTcVvARkmU
2022-12-15 10:22:16+00:00,Leo_Hlongwane92,@DJTira @CapitecBankSA #SlamTheScam @CapitecBankSA https://t.co/cxW51iatjP
2022-12-15 10:22:07+00:00,Cnovuyo_,@DJTira @CapitecBankSA #SlamTheScam https://t.co/c84EYkDVuc
2022-12-15 10:22:06+00:00,Jhbguyza,@DJTira @CapitecBankSA #SlamTheScam @CapitecBankSA https://t.co/kQHqu5YYPt
2022-12-15 10:22:04+00:00,Thobany_Ngcobo,@DJTira @CapitecBankSA #SlamTheScam @DJTira https://t.co/LwXW5SgTqQ
2022-12-15 10:21:57+00:00,Jhbguyza,@DJTira @CapitecBankSA #SlamTheScam @CapitecBankSA https://t.co/4lMgdntOoL
2022-12-15 10:21:55+00:00,Sesona_Seiso,@DJTira @CapitecBankSA Ndicela imali yam Malume 🥺 #SlamTheScam https://t.co/E0AjtyATiT
2022-12-15 10:21:49+00:00,Jhbguyza,@DJTira @CapitecBankSA #SlamTheScam @CapitecBankSA https://t.co/nVJUpomAEB
2022-12-15 10:21:41+00:00,Jhbguyza,@DJTira @CapitecBankSA #SlamTheScam @CapitecBankSA https://t.co/mCMpNqOV2K
2022-12-15 10:21:25+00:00,sartjiebaartman,@DJTira @Shibu052 @CapitecBankSA #SlamTheScam https://t.co/TG3gYgyTU6
2022-12-15 10:21:12+00:00,ThaboNkoana8,"@DJTira @CapitecBankSA Thabonkoana8
#SlamTheScam https://t.co/LCCKgIDXKI"
2022-12-15 10:20:47+00:00,Fifi_Pule,@ThulaniWillem @DJTira @CapitecBankSA 🤣🤣That's right
2022-12-15 10:20:42+00:00,patason01,@DJTira @CapitecBankSA https://t.co/khEpOsIvIy
2022-12-15 10:20:39+00:00,patason01,@DJTira @CapitecBankSA https://t.co/sc1QkkQk1C
2022-12-15 10:20:34+00:00,Iam_Fortune627,@DJTira @CapitecBankSA https://t.co/GX5bMC8uX5
2022-12-15 10:20:25+00:00,Andza4Real,@DJTira @CapitecBankSA Done and dusted ❤ https://t.co/lfvc2qkx5S
2022-12-15 10:19:40+00:00,Charmaine__23,@DJTira @CapitecBankSA I just slammed the scam with Capitec 🥳 #SlamTheScam https://t.co/kAiZDDnZ1R
2022-12-15 10:18:56+00:00,PreciousLapres6,"@DJTira @CapitecBankSA I've completed the challenge 😊
#SlamTheScam https://t.co/XQMednu7YZ"
2022-12-15 10:18:45+00:00,HowNkadimeng,"@DJTira @CapitecBankSA #SlamTheScam
@CapitecBankSA 
@DJTira 
Done Done https://t.co/FqY7zAV6nc"
2022-12-15 10:18:34+00:00,EasyEquities,"@Hlangus_ @CapitecBankSA Hi there, Please log a support ticket so that our team can take a closer look for you - https://t.co/v5HvsV7bNi"
2022-12-15 10:18:28+00:00,patason01,@DJTira @CapitecBankSA https://t.co/topn531y2d
2022-12-15 10:17:56+00:00,HumeDaMuzika,@CapitecBankSA @zakhele_kunene What's the use of opening an account where our loans will be declined because we are self employed and we don't have payslips? It's useless.
2022-12-15 10:17:15+00:00,patason01,@DJTira @CapitecBankSA Finished at midnight 🤞 https://t.co/1NnVedWjJP
2022-12-15 10:17:11+00:00,Feziwe00333704,@DJTira @CapitecBankSA #SlamTheScam https://t.co/Z5H66oTtzL
2022-12-15 10:16:59+00:00,Emily211018,@CapitecBankSA I have spoken to almost 10 of your consultants who always promise to call back for feedback and never does... I am disappointed for days
2022-12-15 10:14:59+00:00,ThulaniWillem,@Fifi_Pule @DJTira @CapitecBankSA I also got 450 mb at least we now knw that you cant invest 1000 and it grows faster to 10k lol even a bank doesn't have that offer eh di bitcoin🤣🤣🤣🔥
2022-12-15 10:12:58+00:00,legasamollo7,@DJTira @CapitecBankSA #SlamTheScam https://t.co/AXb2jnJBKu
2022-12-15 10:12:54+00:00,Onthatile__M,"Awesome prizes give away with @CapitecBankSA #SlamTheScam competition. 🥳

Make sure to go onto their page to find out more 🤩🥂 https://t.co/HGovSMXiIe"
2022-12-15 10:12:12+00:00,ThabileSMhlungu,"@DJTira @CapitecBankSA #SlameTheScam @CapitecBankSA
🤞🤞🤞🫶😍💃🤩🥰❤️🥳🥳🥳 https://t.co/neVRKkn8gu"
2022-12-15 10:12:11+00:00,Fifi_Pule,"@DJTira @CapitecBankSA Completed malume💃💃💃Won some data as well
Used my Twitter handle....@CapitecBankSA thank you for the awareness 
#SlamTheScam https://t.co/nwt8hfbjol"
2022-12-15 10:11:56+00:00,AndrewV19554832,@DJTira @CapitecBankSA @AndrewV19554832 https://t.co/LTEpqpG7T4
2022-12-15 10:11:38+00:00,Hlangus_,@CapitecBankSA how long does it take for an IMMEDIATE transfer from Capitec to @EasyEquities  done from the in-app widget take ??? Certainly not +4 hours
2022-12-15 10:10:41+00:00,MR_ELECTRONIX,@CapitecBankSA is just a kak bank
2022-12-15 10:09:37+00:00,MuloiwaThendo,"Once you have completed the #SlamTheScam challenge by @CapitecBankSA, head over to @DJTira's account and enter his competition to win even more.

Deets:https://t.co/Dcxlkwdoje

https://t.co/scluhiiyOk"
2022-12-15 10:08:42+00:00,MqhephuliMyeni,"@DJTira @CapitecBankSA Malume i learned a lot here. Spent the whole hour finished all challenges😊 i don't think i will ever get scammed again.
#SlamTheScam https://t.co/exb4Pp7iN6"
2022-12-15 10:08:39+00:00,naledik02,@DJTira @CapitecBankSA #SlamTheScam https://t.co/PaTYmeBKDb
2022-12-15 10:07:37+00:00,Smaangele,@CapitecBankSA is giving away awesome prizes with their #SlamTheScam competition! Head on to their page to find out more 😁. Goodluck !! https://t.co/T0IVeIXk8h
2022-12-15 10:07:20+00:00,MONEYOG_,#SlamTheScam #capitec @CapitecBankSA @CapitecBankSA @CapitecBankSA @CapitecBankSA @CapitecBankSA @CapitecBankSA @CapitecBankSA @CapitecBankSA @CapitecBankSA @CapitecBankSA @DJTira @DJTira @DJTira @DJTira @DJTira https://t.co/e6kjkOO76S
2022-12-15 10:06:08+00:00,_MissNeke,@DJTira @CapitecBankSA I'm so ready 🥳 #SlamTheScam https://t.co/ec81Yskaup
2022-12-15 10:05:04+00:00,amukelani_02,"It’s always competition time with @CapitecBankSA 🥳🥳

Head over to @DJTira to find out more about the competition and get entering besties!🫠 #SlamTheScam https://t.co/YnbFTD1fxH"
2022-12-15 10:04:51+00:00,MUCHEKADZAFA_,@CapitecBankSA @zakhele_kunene Ain't this a bot💀😂
2022-12-15 10:04:16+00:00,felo_leqasa,@DJTira @CapitecBankSA #SlamTheScam https://t.co/ubTkPYImzF
2022-12-15 10:04:02+00:00,palesamenong1,@DJTira @CapitecBankSA #SlamTheScam https://t.co/F2RUaHKMYG
2022-12-15 10:03:55+00:00,sandile_shamase,@DJTira @CapitecBankSA #SlamTheScam @DJTira I LEARNED A LOT WITH WHAT CAN HAPPEN TO MY CARD CANT WAIT FOR ANOTHER CHALLENGE https://t.co/PkPiJYsLUX
2022-12-15 10:03:42+00:00,LuzukoLudopieSA,@DJTira @CapitecBankSA Done and dusted!!!😁 #SlamTheScam 💪🏾😁😁 https://t.co/00cyrDssHp
2022-12-15 10:03:40+00:00,IamFortune15,@DJTira @CapitecBankSA Woohooo!!!👏🏾👏🏾 https://t.co/NgzwGlXgQB
2022-12-15 10:03:32+00:00,Babzrhythm,@DJTira @CapitecBankSA Done nd thax for the data https://t.co/Wd1GFw4IFe
2022-12-15 10:03:15+00:00,Boity2021,@DJTira @CapitecBankSA #SlamTheScam https://t.co/e9Y9jCy5AA
2022-12-15 10:03:02+00:00,amuteanet,"@DJTira @CapitecBankSA Thanks for reminding us @CapitecBankSA and @DJTira this festive we are targeted for money scamming. Thanks I completed the course
#SlamTheScam
@HopeMditshwa I know you have completed the course. https://t.co/5JHXrBePTE"
2022-12-15 10:03:01+00:00,AppleMokoena,"Stand a chance to win BIG this festive. Head over to @DJTira’s page and enter the challenge.

@CapitecBankSA wants you to be careful this festive season by participating in the various  #SlamTheScam challenges

🔗: https://t.co/16FykcfPiQ"
2022-12-15 10:02:58+00:00,its_charkii,@DJTira @CapitecBankSA #SlamTheScam https://t.co/F4hb4qP5Q1
2022-12-15 10:02:47+00:00,PrincessAyana10,"@DJTira @CapitecBankSA Done and thank you @DJTira  I have learned so much and also got 1GB data
 #SlamTheScam https://t.co/buD1CCySIx"
2022-12-15 10:02:30+00:00,IamSib_Z,"@DJTira @CapitecBankSA Done, what a great initiative, thank you @DJTira and @CapitecBankSA for #SlamTheScam https://t.co/EIon3w0NQ2"
2022-12-15 10:02:26+00:00,DiAirGo,@Edskillz_Don @eNCA @CapitecBankSA Lame
2022-12-15 10:02:19+00:00,ZimkhithaDintwa,"@DJTira @CapitecBankSA @CapitecBankSA  #SlamTheScam
@DJTira https://t.co/8HPGrbkMzA"
2022-12-15 10:02:10+00:00,TRamalefane,@DJTira @CapitecBankSA #SlamTheScam https://t.co/uksiUS7i1X
